

1506064168.412328987  Node Startup
1506064168.566561902 WARN [/tmp/binarydeb/ros-kinetic-image-view2-2.2.2/image_view2_node.cpp:46(main) [topics: /rosout] image_view: image has not been remapped! Typical command-line usage:
	$ ./image_view image:=<image topic> [transport]
1506064170.109339059 INFO [/tmp/binarydeb/ros-kinetic-camera-info-manager-1.11.12/src/camera_info_manager.cpp:227(CameraInfoManager::loadCalibration) [topics: /rosout, /camera/image_raw/compressedDepth, /camera/image_raw/compressedDepth/parameter_descriptions, /camera/image_raw/compressedDepth/parameter_updates, /camera/image_raw/compressed, /camera/image_raw/compressed/parameter_descriptions, /camera/image_raw/compressed/parameter_updates, /camera/image_raw, /camera/image_raw/theora, /camera/image_raw/theora/parameter_descriptions, /camera/image_raw/theora/parameter_updates, /camera/camera_info] using default calibration URL
1506064170.109961606 INFO [/tmp/binarydeb/ros-kinetic-camera-info-manager-1.11.12/src/camera_info_manager.cpp:220(CameraInfoManager::loadCalibration) [topics: /rosout, /camera/image_raw/compressedDepth, /camera/image_raw/compressedDepth/parameter_descriptions, /camera/image_raw/compressedDepth/parameter_updates, /camera/image_raw/compressed, /camera/image_raw/compressed/parameter_descriptions, /camera/image_raw/compressed/parameter_updates, /camera/image_raw, /camera/image_raw/theora, /camera/image_raw/theora/parameter_descriptions, /camera/image_raw/theora/parameter_updates, /camera/camera_info] camera calibration URL: file:///home/marubashi/.ros/camera_info/camera.yaml
1506064170.110351046 INFO [/tmp/binarydeb/ros-kinetic-camera-calibration-parsers-1.11.12/src/parse_yml.cpp:231(readCalibrationYml) [topics: /rosout, /camera/image_raw/compressedDepth, /camera/image_raw/compressedDepth/parameter_descriptions, /camera/image_raw/compressedDepth/parameter_updates, /camera/image_raw/compressed, /camera/image_raw/compressed/parameter_descriptions, /camera/image_raw/compressed/parameter_updates, /camera/image_raw, /camera/image_raw/theora, /camera/image_raw/theora/parameter_descriptions, /camera/image_raw/theora/parameter_updates, /camera/camera_info] Unable to open camera calibration file [/home/marubashi/.ros/camera_info/camera.yaml]
1506064170.110621418 WARN [/tmp/binarydeb/ros-kinetic-camera-info-manager-1.11.12/src/camera_info_manager.cpp:293(CameraInfoManager::loadCalibrationFile) [topics: /rosout, /camera/image_raw/compressedDepth, /camera/image_raw/compressedDepth/parameter_descriptions, /camera/image_raw/compressedDepth/parameter_updates, /camera/image_raw/compressed, /camera/image_raw/compressed/parameter_descriptions, /camera/image_raw/compressed/parameter_updates, /camera/image_raw, /camera/image_raw/theora, /camera/image_raw/theora/parameter_descriptions, /camera/image_raw/theora/parameter_updates, /camera/camera_info] Camera calibration file /home/marubashi/.ros/camera_info/camera.yaml not found.
1506064170.617585200 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.658025943 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.675796586 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.718428953 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.753127194 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.813639829 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.855984071 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.897785054 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.913670875 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064170.954187359 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.047176789 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.091049211 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.132708176 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.151459809 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.186940125 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.224074533 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.243388521 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.286485359 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.325896780 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.362924404 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.380875205 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.423197437 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.462127791 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.482068562 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.521103175 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.559347024 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.583678162 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.618466133 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.726162200 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.759310951 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.795849286 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.816126489 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.855029204 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.896186902 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.918575402 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
1506064171.956436638 ERROR [/home/marubashi/opencv_ws/src/opencv3mixing/src/minimum.cpp:35(imageCb) [topics: /rosout, /image/compressedDepth, /image/compressedDepth/parameter_descriptions, /image/compressedDepth/parameter_updates, /image/compressed, /image/compressed/parameter_descriptions, /image/compressed/parameter_updates, /image, /image/theora, /image/theora/parameter_descriptions, /image/theora/parameter_updates] cv_bridge exception: [bgr8] is a color format but [8UC1] is not so they must have the same OpenCV type, CV_8UC3, CV16UC1 ....
